ID,duration,wav,semantics,transcript
43877,2.56,slurp_real/audio-1501771946-headset.flac,{'scenario': 'iot'| 'action': 'cleaning'| 'entities': [{'type': 'house_place'| 'filler': 'whole house'}]},robot do the whole house now
43878,2.5596875,slurp_real/audio-1501771946.flac,{'scenario': 'iot'| 'action': 'cleaning'| 'entities': [{'type': 'house_place'| 'filler': 'whole house'}]},robot do the whole house now
43879,3.264,slurp_real/audio-1490799931-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'cnn'}]},olly tell me the most recent news from cnn
43880,3.3275625,slurp_real/audio-1490799931.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'cnn'}]},olly tell me the most recent news from cnn
43881,2.943625,slurp_real/audio-1501756713.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},do i have repair work today
43882,2.112,slurp_real/audio-1500036243-headset.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},do i have repair work today
43883,2.04775,slurp_real/audio-1500036243.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},do i have repair work today
43884,2.048,slurp_real/audio-1490203702-headset.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': []},wipe my calendar clean
43885,2.17575,slurp_real/audio-1490203702.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': []},wipe my calendar clean
43886,2.752,slurp_real/audio-1501772393-headset.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': []},wipe my calendar clean
43887,2.687625,slurp_real/audio-1501772393.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': []},wipe my calendar clean
43888,3.136,slurp_real/audio-1497871907-headset.flac,{'scenario': 'iot'| 'action': 'cleaning'| 'entities': [{'type': 'device_type'| 'filler': 'roomba'}]},please turn on roomba
43889,3.1355625,slurp_real/audio-1497871907.flac,{'scenario': 'iot'| 'action': 'cleaning'| 'entities': [{'type': 'device_type'| 'filler': 'roomba'}]},please turn on roomba
43890,3.2,slurp_real/audio-1501757400-headset.flac,{'scenario': 'iot'| 'action': 'cleaning'| 'entities': [{'type': 'device_type'| 'filler': 'roomba'}]},please turn on roomba
43891,3.1995625,slurp_real/audio-1501757400.flac,{'scenario': 'iot'| 'action': 'cleaning'| 'entities': [{'type': 'device_type'| 'filler': 'roomba'}]},please turn on roomba
43892,2.368,slurp_real/audio-1501156505-headset.flac,{'scenario': 'iot'| 'action': 'cleaning'| 'entities': [{'type': 'device_type'| 'filler': 'roomba'}]},please turn on roomba
43893,2.7864375,slurp_real/audio-1501156505.flac,{'scenario': 'iot'| 'action': 'cleaning'| 'entities': [{'type': 'device_type'| 'filler': 'roomba'}]},please turn on roomba
43894,2.944,slurp_real/audio-1497557708-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'match'}]},what time does the match start
43895,3.071625,slurp_real/audio-1497557708.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'match'}]},what time does the match start
43896,2.56,slurp_real/audio-1497882029-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'match'}]},what time does the match start
43897,2.687625,slurp_real/audio-1497882029.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'match'}]},what time does the match start
43898,2.496,slurp_real/audio-1502215679-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'match'}]},what time does the match start
43899,2.4316875,slurp_real/audio-1502215679.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'event_name'| 'filler': 'match'}]},what time does the match start
43900,2.176,slurp_real/audio-1490020539-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},what is the longest river in the world
43901,2.17575,slurp_real/audio-1490020539.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},what is the longest river in the world
43902,2.752,slurp_real/audio-1501764879-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},what is the longest river in the world
43903,2.687625,slurp_real/audio-1501764879.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},what is the longest river in the world
43904,3.2,slurp_real/audio-1497867972-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},what is the longest river in the world
43905,3.1995625,slurp_real/audio-1497867972.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},what is the longest river in the world
43906,1.472,slurp_real/audio-1490201789-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},forget this list
43907,1.5358125,slurp_real/audio-1490201789.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},forget this list
43908,1.6,slurp_real/audio-1502462205-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},forget this list
43909,1.5358125,slurp_real/audio-1502462205.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},forget this list
43910,2.176,slurp_real/audio-1490195413-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43911,2.11175,slurp_real/audio-1490195413.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43912,1.856,slurp_real/audio-1490104465-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43913,1.91975,slurp_real/audio-1490104465.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43914,2.688,slurp_real/audio-1497263284-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43915,1.6,slurp_real/audio-1501758829-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43916,1.279875,slurp_real/audio-1501758829.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43917,1.408,slurp_real/audio-1501753291-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43918,1.3438125,slurp_real/audio-1501753291.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43919,2.04775,slurp_real/audio-1488975971.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43920,2.751625,slurp_real/audio-1488989994.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43921,3.008,slurp_real/audio-1497621168-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43922,3.071625,slurp_real/audio-1497621168.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43923,2.176,slurp_real/audio-1497860840-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43924,2.17575,slurp_real/audio-1497860840.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43925,2.432,slurp_real/audio-1502113233-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43926,2.7864375,slurp_real/audio-1502113233.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43927,1.984,slurp_real/audio-1502196147-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43928,1.91975,slurp_real/audio-1502196147.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43929,1.984,slurp_real/audio-1502200673-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43930,1.4078125,slurp_real/audio-1502200673.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43931,2.04775,slurp_real/audio-1489153513.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43932,1.984,slurp_real/audio-1490019988-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43933,2.04775,slurp_real/audio-1490019988.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43934,1.728,slurp_real/audio-1490706091-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43935,1.7278125,slurp_real/audio-1490706091.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43936,3.03,slurp_real/audio-1488538047.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43937,2.91,slurp_real/audio-1488551577.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43938,3.25,slurp_real/audio-1488558983.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43939,3.27,slurp_real/audio-1488623510.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43940,2.99,slurp_real/audio-1488561210.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43941,2.944,slurp_real/audio-1501155224-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43942,3.5526875,slurp_real/audio-1501155224.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43943,2.56,slurp_real/audio-1502309820-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43944,2.8560625,slurp_real/audio-1502309820.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43945,2.752,slurp_real/audio-1492780919-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43946,2.815625,slurp_real/audio-1492780919.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},i fancy some coffee now
43947,4.48,slurp_real/audio-1497869262-headset.flac,{'scenario': 'recommendation'| 'action': 'movies'| 'entities': [{'type': 'movie_type'| 'filler': 'sci fi'}]},what's a new sci fi movie
43948,4.479375,slurp_real/audio-1497869262.flac,{'scenario': 'recommendation'| 'action': 'movies'| 'entities': [{'type': 'movie_type'| 'filler': 'sci fi'}]},what's a new sci fi movie
43949,2.624,slurp_real/audio-1497871891-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': []},show me cooking websites
43950,2.6236875,slurp_real/audio-1497871891.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': []},show me cooking websites
43951,2.368,slurp_real/audio-1490705916-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': []},show me cooking websites
43952,2.3676875,slurp_real/audio-1490705916.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': []},show me cooking websites
43953,3.456,slurp_real/audio-1490263125-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': [{'type': 'house_place'| 'filler': 'home'}| {'type': 'color_type'| 'filler': 'orange'}]},change the lights in my home to orange
43954,3.4555625,slurp_real/audio-1490263125.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': [{'type': 'house_place'| 'filler': 'home'}| {'type': 'color_type'| 'filler': 'orange'}]},change the lights in my home to orange
43955,2.304,slurp_real/audio-1501767457-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': [{'type': 'house_place'| 'filler': 'home'}| {'type': 'color_type'| 'filler': 'orange'}]},change the lights in my home to orange
43956,2.3036875,slurp_real/audio-1501767457.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': [{'type': 'house_place'| 'filler': 'home'}| {'type': 'color_type'| 'filler': 'orange'}]},change the lights in my home to orange
43957,3.712,slurp_real/audio-1497438951-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': [{'type': 'house_place'| 'filler': 'home'}| {'type': 'color_type'| 'filler': 'orange'}]},change the lights in my home to orange
43958,3.7115,slurp_real/audio-1497438951.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': [{'type': 'house_place'| 'filler': 'home'}| {'type': 'color_type'| 'filler': 'orange'}]},change the lights in my home to orange
43959,2.4316875,slurp_real/audio-1501752679.flac,{'scenario': 'audio'| 'action': 'volume_mute'| 'entities': []},i want you to mute
43960,2.304,slurp_real/audio-1501152796-headset.flac,{'scenario': 'audio'| 'action': 'volume_mute'| 'entities': []},i want you to mute
43961,2.647125,slurp_real/audio-1501152796.flac,{'scenario': 'audio'| 'action': 'volume_mute'| 'entities': []},i want you to mute
43962,1.856,slurp_real/audio--1506079688-headset.flac,{'scenario': 'audio'| 'action': 'volume_mute'| 'entities': []},i want you to mute
43963,1.85575,slurp_real/audio--1506079688.flac,{'scenario': 'audio'| 'action': 'volume_mute'| 'entities': []},i want you to mute
43964,2.56,slurp_real/audio-1490199017-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': [{'type': 'device_type'| 'filler': 'lamp'}| {'type': 'house_place'| 'filler': 'living room'}]},turn off the lamp in the living room
43965,2.687625,slurp_real/audio-1490199017.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': [{'type': 'device_type'| 'filler': 'lamp'}| {'type': 'house_place'| 'filler': 'living room'}]},turn off the lamp in the living room
43966,1.728,slurp_real/audio-1490200302-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': [{'type': 'device_type'| 'filler': 'lamp'}| {'type': 'house_place'| 'filler': 'living room'}]},turn off the lamp in the living room
43967,1.79175,slurp_real/audio-1490200302.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': [{'type': 'device_type'| 'filler': 'lamp'}| {'type': 'house_place'| 'filler': 'living room'}]},turn off the lamp in the living room
43968,2.816,slurp_real/audio-1501692396-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': [{'type': 'device_type'| 'filler': 'lamp'}| {'type': 'house_place'| 'filler': 'living room'}]},turn off the lamp in the living room
43969,2.04775,slurp_real/audio-1501692396.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': [{'type': 'device_type'| 'filler': 'lamp'}| {'type': 'house_place'| 'filler': 'living room'}]},turn off the lamp in the living room
43970,2.112,slurp_real/audio-1497884738-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': [{'type': 'device_type'| 'filler': 'lamp'}| {'type': 'house_place'| 'filler': 'living room'}]},turn off the lamp in the living room
43971,2.11175,slurp_real/audio-1497884738.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': [{'type': 'device_type'| 'filler': 'lamp'}| {'type': 'house_place'| 'filler': 'living room'}]},turn off the lamp in the living room
43972,1.664,slurp_real/audio-1494418424-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': [{'type': 'device_type'| 'filler': 'lamp'}| {'type': 'house_place'| 'filler': 'living room'}]},turn off the lamp in the living room
43973,1.7278125,slurp_real/audio-1494418424.flac,{'scenario': 'iot'| 'action': 'hue_lightoff'| 'entities': [{'type': 'device_type'| 'filler': 'lamp'}| {'type': 'house_place'| 'filler': 'living room'}]},turn off the lamp in the living room
43974,1.536,slurp_real/audio-1490355110-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': []},read me new headlines
43975,1.5358125,slurp_real/audio-1490355110.flac,{'scenario': 'news'| 'action': 'query'| 'entities': []},read me new headlines
43976,2.816,slurp_real/audio-1501689859-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': []},read me new headlines
43977,3.008,slurp_real/audio-1490201975-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what topic is the most talked about today
43978,3.071625,slurp_real/audio-1490201975.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what topic is the most talked about today
43979,3.072,slurp_real/audio-1501775109-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what topic is the most talked about today
43980,3.071625,slurp_real/audio-1501775109.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what topic is the most talked about today
43981,1.279875,slurp_real/audio-1499697814.flac,{'scenario': 'music'| 'action': 'settings'| 'entities': [{'type': 'player_setting'| 'filler': 'shuffle'}]},shuffle this playlist
43982,1.6,slurp_real/audio-1501754501-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': []},do i have any new email
43983,1.5358125,slurp_real/audio-1501754501.flac,{'scenario': 'email'| 'action': 'query'| 'entities': []},do i have any new email
43984,2.432,slurp_real/audio-1434537350-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': []},do i have any new email
43985,2.5596875,slurp_real/audio-1434537350.flac,{'scenario': 'email'| 'action': 'query'| 'entities': []},do i have any new email
43986,3.18,slurp_real/audio-1488559834.flac,{'scenario': 'email'| 'action': 'query'| 'entities': []},do i have any new email
43987,3.04,slurp_real/audio-1488638093.flac,{'scenario': 'email'| 'action': 'query'| 'entities': []},do i have any new email
43988,3.3275625,slurp_real/audio-1488986547.flac,{'scenario': 'iot'| 'action': 'hue_lightup'| 'entities': []},hey olly turn up the lights a little
43989,2.88,slurp_real/audio-1497861457-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightup'| 'entities': []},hey olly turn up the lights a little
43990,2.943625,slurp_real/audio-1497861457.flac,{'scenario': 'iot'| 'action': 'hue_lightup'| 'entities': []},hey olly turn up the lights a little
43991,1.984,slurp_real/audio-1497887152-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightup'| 'entities': []},hey olly turn up the lights a little
43992,2.11175,slurp_real/audio-1497887152.flac,{'scenario': 'iot'| 'action': 'hue_lightup'| 'entities': []},hey olly turn up the lights a little
43993,2.624,slurp_real/audio-1501691454-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightup'| 'entities': []},hey olly turn up the lights a little
43994,4.736,slurp_real/audio-1498569243-headset.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'nintendo'}| {'type': 'business_name'| 'filler': 'sony'}]},compare the stock prices for nintendo and sony and tell me which ones are better
43995,2.815625,slurp_real/audio-1488991520.flac,{'scenario': 'news'| 'action': 'query'| 'entities': []},update me
43996,1.279875,slurp_real/audio-1488994000.flac,{'scenario': 'news'| 'action': 'query'| 'entities': []},update me
43997,1.28,slurp_real/audio-1489673148-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': []},update me
43998,5.8871875,slurp_real/audio-1501758973.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'india'}]},please tell me about the historic facts about india
43999,3.072,slurp_real/audio-1501753243-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'india'}]},please tell me about the historic facts about india
44000,3.071625,slurp_real/audio-1501753243.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'india'}]},please tell me about the historic facts about india
44001,2.816,slurp_real/audio-1501765549-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'india'}]},please tell me about the historic facts about india
44002,2.751625,slurp_real/audio-1501765549.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'india'}]},please tell me about the historic facts about india
44003,3.136,slurp_real/audio-1500035700-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'song_name'| 'filler': 'i really like you'}]},next i want to listen i really like you
44004,3.1355625,slurp_real/audio-1500035700.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'song_name'| 'filler': 'i really like you'}]},next i want to listen i really like you
44005,1.92,slurp_real/audio-1501697040-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'austin'}]},what is the weather in austin
44006,2.1595,slurp_real/audio-1501697040.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'austin'}]},what is the weather in austin
44007,1.91975,slurp_real/audio-1498569049.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'country'}]},play my country music playlist
44008,1.6,slurp_real/audio-1498570775-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'country'}]},play my country music playlist
44009,1.6638125,slurp_real/audio-1498570775.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'country'}]},play my country music playlist
44010,2.496,slurp_real/audio-1490367472-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'country'}]},play my country music playlist
44011,2.4956875,slurp_real/audio-1490367472.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'country'}]},play my country music playlist
44012,0.895875,slurp_real/audio-1501754217.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},what's next
44013,0.895875,slurp_real/audio-1501754274.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},what's next
44014,1.91975,slurp_real/audio-1488985027.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},what's next
44015,1.536,slurp_real/audio-1500039077-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},what's next
44016,1.5358125,slurp_real/audio-1500039077.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},what's next
44017,2.944,slurp_real/audio-1490193679-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'march'}| {'type': 'event_name'| 'filler': 'meetings'}]},in march what meetings are available
44018,2.943625,slurp_real/audio-1490193679.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'march'}| {'type': 'event_name'| 'filler': 'meetings'}]},in march what meetings are available
44019,3.071625,slurp_real/audio-1488986172.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'march'}| {'type': 'event_name'| 'filler': 'meetings'}]},in march what meetings are available
44020,2.432,slurp_real/audio-1502896556-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'march'}| {'type': 'event_name'| 'filler': 'meetings'}]},in march what meetings are available
44021,1.85575,slurp_real/audio-1502896556.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'march'}| {'type': 'event_name'| 'filler': 'meetings'}]},in march what meetings are available
44022,3.776,slurp_real/audio-1501756094-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play new radio channel
44023,3.7115,slurp_real/audio-1501756094.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play new radio channel
44024,2.624,slurp_real/audio-1498645654-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play new radio channel
44025,2.687625,slurp_real/audio-1498645654.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},play new radio channel
44026,3.84,slurp_real/audio-1501767443-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'outdoor movie'}| {'type': 'time'| 'filler': 'weekend'}]},i want to go to the outdoor movie screening this weekend remind me
44027,3.8395,slurp_real/audio-1501767443.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'outdoor movie'}| {'type': 'time'| 'filler': 'weekend'}]},i want to go to the outdoor movie screening this weekend remind me
44028,3.52,slurp_real/audio-1501768719-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'outdoor movie'}| {'type': 'time'| 'filler': 'weekend'}]},i want to go to the outdoor movie screening this weekend remind me
44029,3.4555625,slurp_real/audio-1501768719.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'outdoor movie'}| {'type': 'time'| 'filler': 'weekend'}]},i want to go to the outdoor movie screening this weekend remind me
44030,2.944,slurp_real/audio-1502895842-headset.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'person'| 'filler': 'seahawks'}]},play the latest seahawks podcast
44031,2.687625,slurp_real/audio-1502895842.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'person'| 'filler': 'seahawks'}]},play the latest seahawks podcast
44032,3.264,slurp_real/audio-1497622446-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'radio_name'| 'filler': 'radio four'}]},i want to listen to radio four
44033,3.2635625,slurp_real/audio-1497622446.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'radio_name'| 'filler': 'radio four'}]},i want to listen to radio four
44034,4.16,slurp_real/audio-1497880812-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'radio_name'| 'filler': 'radio four'}]},i want to listen to radio four
44035,4.2234375,slurp_real/audio-1497880812.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'radio_name'| 'filler': 'radio four'}]},i want to listen to radio four
44036,1.792,slurp_real/audio-1501688353-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'radio_name'| 'filler': 'radio four'}]},i want to listen to radio four
44037,1.889375,slurp_real/audio-1501688353.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'radio_name'| 'filler': 'radio four'}]},i want to listen to radio four
44038,1.536,slurp_real/audio-1498572831-headset.flac,{'scenario': 'play'| 'action': 'game'| 'entities': [{'type': 'game_name'| 'filler': 'chess'}]},open chess game
44039,1.6638125,slurp_real/audio-1498572831.flac,{'scenario': 'play'| 'action': 'game'| 'entities': [{'type': 'game_name'| 'filler': 'chess'}]},open chess game
44040,1.344,slurp_real/audio-1501758496-headset.flac,{'scenario': 'play'| 'action': 'game'| 'entities': [{'type': 'game_name'| 'filler': 'chess'}]},open chess game
44041,0.895875,slurp_real/audio-1501758496.flac,{'scenario': 'play'| 'action': 'game'| 'entities': [{'type': 'game_name'| 'filler': 'chess'}]},open chess game
44042,1.92,slurp_real/audio-1502216914-headset.flac,{'scenario': 'play'| 'action': 'game'| 'entities': [{'type': 'game_name'| 'filler': 'chess'}]},open chess game
44043,4.16,slurp_real/audio-1497883031-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': [{'type': 'list_name'| 'filler': 'old english'}]},remove from the playlist my old english songs list
44044,4.1594375,slurp_real/audio-1497883031.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': [{'type': 'list_name'| 'filler': 'old english'}]},remove from the playlist my old english songs list
44045,3.392,slurp_real/audio-1497883462-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': [{'type': 'list_name'| 'filler': 'old english'}]},remove from the playlist my old english songs list
44046,3.4555625,slurp_real/audio-1497883462.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': [{'type': 'list_name'| 'filler': 'old english'}]},remove from the playlist my old english songs list
44047,0.5759375,slurp_real/audio-1501753721.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},calendar
44048,1.856,slurp_real/audio-1501691806-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},calendar
44049,2.1595,slurp_real/audio-1501691806.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},calendar
44050,6.7830625,slurp_real/audio-1500039932.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'second january'}| {'type': 'event_name'| 'filler': 'soccer match'}| {'type': 'place_name'| 'filler': 'manchester'}]},set on second january about soccer match of manchester
